district|latitude|longitude
4|38.53874125|-121.4778223
3|38.56713032|-121.4855226
5|38.48151147|-121.4684313
5|38.48524112|-121.4709678
2|38.63014101|-121.4438475
5|38.46977532|-121.4348584
2|38.61701846|-121.4444853
6|38.54675579|-121.4538401
6|38.55465448|-121.4605673
6|38.51688672|-121.4224553
1|38.59836815|-121.4769484
2|38.6066633|-121.4219976
3|38.56824234|-121.4805829
4|38.51042757|-121.5419071
5|38.48306838|-121.4774573
1|38.61601768|-121.4971012
3|38.57052225|-121.4521612
6|38.55500397|-121.4714437
2|38.62821864|-121.4472475
6|38.55301886|-121.4649158
2|38.62821864|-121.4472475
2|38.62821864|-121.4472475
4|38.51449255|-121.5016363
3|38.57129439|-121.4839465
5|38.4814126|-121.491628
3|38.55564283|-121.4147524
3|38.55728421|-121.4119063
1|38.60503971|-121.533926
4|38.51550222|-121.5189506
4|38.50158391|-121.5456364
4|38.54836976|-121.4787065
5|38.47333291|-121.4414006
1|38.63153005|-121.4767715
6|38.50736055|-121.4034305
5|38.47421612|-121.42717
3|38.55580579|-121.410072
6|38.5351352|-121.4656547
5|38.49115403|-121.500178
3|38.57901339|-121.4827538
1|38.681468|-121.5206849
3|38.57871645|-121.4802163
3|38.57873639|-121.490882
4|38.52477943|-121.5081919
4|38.52450018|-121.5155483
3|38.57809363|-121.4803293
3|38.57982154|-121.4713893
6|38.54906486|-121.4282022
4|38.53514629|-121.4937694
6|38.53959695|-121.4276732
3|38.57725646|-121.5029189
3|38.58647665|-121.4845539
3|38.58000574|-121.4583676
3|38.58239929|-121.4797242
6|38.55450173|-121.4673106
6|38.54304388|-121.4557181
5|38.44864964|-121.431834
4|38.51053389|-121.4800276
3|38.57787671|-121.5041214
1|38.63067848|-121.5035265
5|38.4948468|-121.4912459
2|38.61202895|-121.4531127
1|38.62538799|-121.5076029
2|38.62444145|-121.462682
6|38.54679037|-121.4606267
4|38.51385568|-121.5292089
6|38.54116369|-121.473693
3|38.56667405|-121.4148963
4|38.47995503|-121.5108445
5|38.4875421|-121.4549812
2|38.62127582|-121.4481729
1|38.65407136|-121.5048798
3|38.59102751|-121.4835098
3|38.56890733|-121.4962231
1|38.61328803|-121.4913982
3|38.57834697|-121.4750103
1|38.61509104|-121.4861775
3|38.56687886|-121.4765951
3|38.58121716|-121.4818667
3|38.56636818|-121.4284238
5|38.48362651|-121.4824978
4|38.49793266|-121.5076046
6|38.53952458|-121.4647617
3|38.5791674|-121.4984069
6|38.5550754|-121.4684533
3|38.56702195|-121.4436889
1|38.63115849|-121.4747614
2|38.61499899|-121.423449
2|38.62860503|-121.4385176
2|38.61833093|-121.4484897
4|38.49488316|-121.5276499
5|38.48586717|-121.4892835
1|38.61355775|-121.4853206
3|38.57818313|-121.4800802
4|38.51006027|-121.5427657
3|38.56276169|-121.4874147
5|38.47990166|-121.4512387
6|38.54826969|-121.4278799
6|38.54501602|-121.4564199
5|38.49536971|-121.4902673
6|38.53385981|-121.4689574
5|38.44512092|-121.440804
6|38.54010468|-121.4572509
4|38.51270679|-121.5302929
3|38.57227839|-121.4192296
4|38.56250667|-121.4943622
6|38.54675579|-121.4538401
5|38.4538236|-121.4426705
3|38.58026647|-121.4979339
4|38.50081583|-121.5320589
4|38.56330538|-121.4949091
3|38.54900615|-121.3982115
3|38.57766475|-121.4869857
6|38.54032454|-121.4514664
2|38.64494007|-121.4282908
5|38.49407763|-121.4673944
2|38.61266168|-121.4261103
5|38.44896749|-121.4097842
6|38.53425638|-121.4686118
6|38.54675579|-121.4538401
6|38.54676816|-121.455882
6|38.55735109|-121.471902
3|38.57711951|-121.4677888
3|38.56181365|-121.4375953
4|38.53789542|-121.4808562
6|38.54672494|-121.4467668
2|38.65771652|-121.4434361
6|38.54963467|-121.4652524
2|38.62058633|-121.4574188
2|38.64430882|-121.4277987
4|38.48123472|-121.5076289
3|38.55743172|-121.4063761
1|38.68165784|-121.5376811
3|38.54915301|-121.4096655
2|38.59683958|-121.4206076
3|38.57100991|-121.4935219
4|38.51898355|-121.5006857
6|38.55117621|-121.4554708
3|38.5670193|-121.4748628
6|38.55727813|-121.4614322
5|38.4735965|-121.4436724
5|38.46030551|-121.419539
4|38.54435543|-121.4757183
4|38.49261747|-121.5510111
6|38.55513128|-121.4728661
3|38.57991197|-121.4966071
4|38.50039746|-121.480381
2|38.6369007|-121.4174182
6|38.54146972|-121.4254625
2|38.61370233|-121.422231
3|38.5490874|-121.3870109
4|38.5488551|-121.4908853
6|38.55033897|-121.4667332
6|38.53958509|-121.4286068
3|38.59007055|-121.4856685
5|38.47345298|-121.4355908
6|38.55117621|-121.4554708
4|38.52289837|-121.4973097
3|38.58165678|-121.5032275
2|38.64317482|-121.425595
6|38.54524705|-121.453002
6|38.55187781|-121.4687673
4|38.52199137|-121.4990149
4|38.52438889|-121.4840933
5|38.47998982|-121.4828734
1|38.62210918|-121.4954411
5|38.49050038|-121.4832865
6|38.55385441|-121.4704591
6|38.55187781|-121.4687673
2|38.64268168|-121.4291563
2|38.6017616|-121.4258271
3|38.57642774|-121.4848294
2|38.62821864|-121.4472475
6|38.51236009|-121.3802909
2|38.6051444|-121.4381004
2|38.60034763|-121.4286413
6|38.50482469|-121.4270608
2|38.62298046|-121.4644292
3|38.58358534|-121.4920473
6|38.55120344|-121.4678177
4|38.56201402|-121.4972545
3|38.56048459|-121.3893645
6|38.55060706|-121.4689027
2|38.6017616|-121.4258271
3|38.58933294|-121.4840539
2|38.62302147|-121.4199118
3|38.59127025|-121.4887072
3|38.56887003|-121.4505999
6|38.51301073|-121.3911196
6|38.52224996|-121.4387144
2|38.59657483|-121.4303406
4|38.50707525|-121.5190249
2|38.6017616|-121.4258271
6|38.5527076|-121.469478
5|38.47426976|-121.4983924
2|38.61655968|-121.4461619
2|38.64062392|-121.4464861
6|38.50713141|-121.4243199
5|38.49940254|-121.4627597
4|38.56559378|-121.5072531
3|38.5470745|-121.3927171
6|38.5319862|-121.4459336
6|38.51993158|-121.41256
3|38.57991197|-121.4966071
2|38.61084302|-121.4619761
6|38.5527076|-121.469478
4|38.56089025|-121.5047395
5|38.48791288|-121.4555792
3|38.56150067|-121.4817231
2|38.61924127|-121.4250633
6|38.54528535|-121.464715
6|38.51476184|-121.3699458
5|38.46872071|-121.4519324
2|38.63862878|-121.3815598
4|38.54120381|-121.4918839
3|38.579198|-121.4847429
3|38.58203886|-121.5046032
5|38.49356691|-121.4597045
3|38.5820634|-121.4832039
2|38.6120344|-121.4438767
6|38.55612335|-121.4724356
2|38.59753852|-121.4264174
3|38.5732988|-121.4135687
3|38.5701967|-121.4865708
2|38.60558911|-121.4257578
2|38.61684415|-121.4569468
3|38.55408112|-121.3935632
3|38.58105799|-121.4812732
1|38.66842409|-121.5093439
2|38.63991928|-121.4137628
5|38.48306838|-121.4774573
6|38.53064464|-121.4672369
3|38.58506592|-121.4884229
3|38.58052209|-121.4986248
6|38.55727813|-121.4614322
3|38.56602524|-121.4996535
3|38.56990044|-121.4263983
3|38.58245363|-121.5052755
5|38.49502927|-121.4847037
5|38.45718227|-121.4133413
2|38.64394428|-121.4477453
1|38.61330451|-121.5283878
2|38.60027317|-121.4252477
6|38.53368123|-121.4386909
4|38.54016571|-121.500048
3|38.5674553|-121.4913297
4|38.48255011|-121.5187359
2|38.59664183|-121.423349
2|38.64724615|-121.4270748
5|38.48024572|-121.4309608
6|38.52568868|-121.4405784
6|38.54058014|-121.4526742
3|38.58054256|-121.5052992
5|38.4706931|-121.4271773
5|38.47427504|-121.4465943
2|38.63862878|-121.3815598
6|38.54990015|-121.4662539
5|38.47581524|-121.4196575
5|38.4748515|-121.4196758
2|38.61713742|-121.4591775
2|38.60297489|-121.4494903
1|38.62149994|-121.4873914
1|38.66336311|-121.499019
3|38.56758379|-121.4064316
5|38.4748515|-121.4196758
6|38.54116339|-121.4676269
4|38.49838615|-121.4788756
6|38.54904531|-121.4648791
3|38.55502121|-121.4102219
5|38.4748515|-121.4196758
3|38.58165673|-121.4905778
6|38.5448578|-121.4560574
3|38.5766684|-121.487703
3|38.57227839|-121.4192296
5|38.45090003|-121.4411429
5|38.46716553|-121.4196649
1|38.61421301|-121.4925571
5|38.4748515|-121.4196758
5|38.4748515|-121.4196758
6|38.50632179|-121.4333041
5|38.4748515|-121.4196758
3|38.57182945|-121.4894307
6|38.51787398|-121.4361099
5|38.48149132|-121.4724244
6|38.50575492|-121.4364293
3|38.57161193|-121.4667631
4|38.53124355|-121.4935943
3|38.54929974|-121.3882189
5|38.48383794|-121.4806587
3|38.57217417|-121.4935172
3|38.58006128|-121.4825153
5|38.47708652|-121.4229307
4|38.53908574|-121.479928
1|38.62715506|-121.5270605
4|38.48124245|-121.5408716
3|38.56975838|-121.4849475
1|38.63028592|-121.4921486
6|38.54325918|-121.4659749
4|38.52199137|-121.4990149
6|38.5057826|-121.4359118
6|38.54213786|-121.4598507
2|38.60826775|-121.4608861
6|38.54057916|-121.4571284
1|38.61335197|-121.4872155
5|38.47421612|-121.42717
6|38.51461765|-121.4239241
6|38.53572042|-121.4447335
1|38.61195044|-121.502068
6|38.54847637|-121.4683381
4|38.52718667|-121.4712477
2|38.61038295|-121.4546092
4|38.50854126|-121.4894813
5|38.43922779|-121.4190329
2|38.59800846|-121.4237298
3|38.5688053|-121.4031406
4|38.52274391|-121.4749018
6|38.51029065|-121.4180143
1|38.66835409|-121.5215017
2|38.61041617|-121.4223802
2|38.64756239|-121.452735
2|38.59613108|-121.4316807
3|38.58682254|-121.4932417
6|38.51637084|-121.4347587
4|38.4999899|-121.5418098
6|38.52506274|-121.4091236
3|38.56130403|-121.4113171
5|38.48368063|-121.4891105
1|38.61607415|-121.4818759
3|38.55269382|-121.4274073
1|38.67987056|-121.5025952
4|38.50710344|-121.51329
2|38.64749419|-121.4430328
6|38.50710633|-121.4259032
5|38.49407763|-121.4673944
2|38.6389926|-121.4447167
5|38.48140918|-121.4933503
2|38.626632|-121.4325857
2|38.62541828|-121.433145
4|38.52718667|-121.4712477
2|38.62541828|-121.433145
2|38.60930232|-121.4461973
3|38.55050416|-121.4070072
5|38.47193989|-121.4294237
2|38.63008563|-121.4313085
2|38.61021151|-121.4514503
2|38.64317482|-121.425595
6|38.51610082|-121.4152408
6|38.52903211|-121.4647145
1|38.6836334|-121.5373039
5|38.48789589|-121.4636952
5|38.48046885|-121.4550456
4|38.55255786|-121.5044547
3|38.58207989|-121.5000936
2|38.61112661|-121.4487064
1|38.6206848|-121.510985
4|38.53312798|-121.4734551
6|38.54454492|-121.4566752
1|38.65550746|-121.5556894
2|38.62031333|-121.4364722
4|38.53218208|-121.4953461
3|38.57381016|-121.4736865
5|38.4756653|-121.4866458
2|38.64011428|-121.4291698
5|38.4756653|-121.4866458
3|38.5906691|-121.481959
3|38.57315943|-121.4865389
6|38.55544996|-121.4498884
2|38.60154457|-121.42747
2|38.59803885|-121.4259795
5|38.482495|-121.4757532
5|38.47157245|-121.429528
2|38.64444404|-121.4576293
2|38.63737093|-121.4495678
2|38.61564793|-121.4427075
6|38.52497346|-121.4425904
5|38.45718227|-121.4133413
5|38.48140918|-121.4933503
6|38.54471974|-121.4564781
3|38.56833498|-121.4671338
3|38.57970173|-121.4277082
5|38.48784967|-121.4986814
5|38.47267772|-121.4370954
5|38.43908972|-121.4129032
3|38.56148913|-121.4403257
2|38.63312517|-121.4312633
2|38.64074857|-121.4291647
2|38.61564793|-121.4427075
3|38.575947|-121.4817091
2|38.61564793|-121.4427075
5|38.47431447|-121.4348784
2|38.63248017|-121.4164146
3|38.58197259|-121.4994087
2|38.64145221|-121.4399954
6|38.53106486|-121.4462065
2|38.63466859|-121.4301867
2|38.59513553|-121.4280253
2|38.62404517|-121.4359282
3|38.56940229|-121.4711377
5|38.48054957|-121.4664647
2|38.63279391|-121.425346
3|38.56263789|-121.4818128
5|38.4411728|-121.4116082
4|38.56073073|-121.5091926
3|38.56859703|-121.4819129
2|38.62541828|-121.433145
2|38.63647881|-121.4297591
1|38.6274483|-121.5084533
4|38.56307815|-121.505882
3|38.56055178|-121.455665
2|38.63862878|-121.3815598
4|38.525812|-121.5173431
3|38.5738419|-121.4692124
2|38.60668493|-121.4600477
5|38.46971274|-121.450353
2|38.62879718|-121.4317459
2|38.62879718|-121.4317459
5|38.47620226|-121.4982461
4|38.55199422|-121.4960208
1|38.62700562|-121.5115613
3|38.57550673|-121.5021475
6|38.53157904|-121.407542
2|38.62278626|-121.4356686
4|38.55777986|-121.5120281
4|38.5590559|-121.5111836
6|38.50576856|-121.4181141
2|38.63393225|-121.4306582
2|38.62013416|-121.4207473
2|38.62130809|-121.4360584
5|38.47390968|-121.4425627
3|38.58203886|-121.5046032
6|38.55096189|-121.4702323
5|38.44801831|-121.4352434
5|38.47087617|-121.4297711
6|38.53851829|-121.4283286
2|38.61843224|-121.4370121
1|38.62259183|-121.4859274
2|38.61363201|-121.4460587
4|38.48899394|-121.5251663
3|38.57991197|-121.4966071
6|38.50713141|-121.4243199
5|38.48823968|-121.4806581
5|38.48934244|-121.4859396
2|38.62863462|-121.4412303
6|38.52615247|-121.3884382
2|38.61564793|-121.4427075
5|38.44613053|-121.4097064
3|38.58373458|-121.486043
2|38.63862878|-121.3815598
4|38.52474322|-121.5238205
4|38.50773512|-121.4762318
2|38.6247477|-121.4307875
4|38.56268259|-121.4918953
3|38.56536191|-121.4090347
2|38.63292418|-121.4305962
3|38.54818818|-121.3940644
2|38.61564793|-121.4427075
1|38.61675238|-121.501905
1|38.65024515|-121.5091329
4|38.49575914|-121.4827348
2|38.63715334|-121.3829415
6|38.54276722|-121.4535315
4|38.55317669|-121.4882773
3|38.56623766|-121.4854695
2|38.61112661|-121.4487064
2|38.64011428|-121.4291698
2|38.60880668|-121.4528434
4|38.56201402|-121.4972545
6|38.51698304|-121.421399
5|38.48072279|-121.487144
2|38.60407552|-121.4634269
4|38.53527057|-121.4933036
6|38.53499467|-121.4101636
5|38.44383839|-121.4245504
5|38.4702938|-121.4347565
6|38.51491299|-121.4320057
3|38.58079457|-121.4918433
2|38.62352342|-121.4280845
1|38.61401423|-121.5300525
3|38.58615671|-121.4879497
5|38.47849643|-121.4854238
4|38.49549964|-121.5121112
6|38.51828144|-121.4363269
1|38.63069377|-121.4912285
2|38.62732227|-121.4464214
2|38.60154457|-121.42747
4|38.54016571|-121.500048
4|38.54619323|-121.4813727
2|38.64004786|-121.4408887
1|38.6270814|-121.4984478
1|38.61465862|-121.4921059
1|38.60956898|-121.4968142
4|38.56321928|-121.4984736
5|38.48616681|-121.4638829
6|38.55464254|-121.4722717
2|38.61812954|-121.459947
3|38.58357633|-121.4893746
5|38.4726202|-121.4237492
1|38.60870001|-121.4767011
4|38.52933607|-121.4735075
6|38.54911008|-121.4718056
2|38.64450436|-121.4511933
6|38.55426465|-121.4665115
5|38.48136888|-121.4966972
5|38.48136888|-121.4966972
4|38.53881527|-121.479014
1|38.65599922|-121.5120524
3|38.56326638|-121.465437
1|38.61154684|-121.4802044
5|38.44511463|-121.4194843
5|38.46257018|-121.4394172
6|38.53809209|-121.4691287
1|38.62848932|-121.5236456
6|38.55468143|-121.4711664
1|38.62906044|-121.4863638
6|38.54783739|-121.4243203
1|38.65731154|-121.5119979
5|38.47390737|-121.4420842
2|38.61312045|-121.4639783
3|38.57993959|-121.482936
6|38.53519|-121.4091587
1|38.67801954|-121.4936544
1|38.61354404|-121.501014
1|38.62514818|-121.4940089
2|38.63573789|-121.442841
3|38.58029426|-121.4842662
5|38.47994748|-121.4311763
3|38.56312416|-121.4739507
4|38.51876369|-121.5128785
6|38.51052171|-121.4274484
6|38.54394982|-121.466281
5|38.4689635|-121.4211836
1|38.66183536|-121.5077537
2|38.60468382|-121.4315006
6|38.54783739|-121.4243203
5|38.44408174|-121.4232391
5|38.45300832|-121.4398868
3|38.56263065|-121.4765423
3|38.55125471|-121.4071828
1|38.65588957|-121.5219811
6|38.52796591|-121.4367887
1|38.61737298|-121.5089847
1|38.62649659|-121.4971988
5|38.46353269|-121.4196769
6|38.54233994|-121.4399759
4|38.5298745|-121.5059335
4|38.55729053|-121.4889962
3|38.56317157|-121.4838724
6|38.52935875|-121.4471706
4|38.53065491|-121.5184395
6|38.53627316|-121.434692
4|38.52187978|-121.5127489
2|38.63056637|-121.4386701
5|38.47211319|-121.4521928
4|38.48797175|-121.5475886
1|38.60996158|-121.4936477
3|38.56522094|-121.4489247
1|38.65798545|-121.541883
4|38.4909248|-121.5361031
3|38.59049989|-121.4858893
3|38.55706875|-121.4149051
6|38.50595853|-121.4342645
6|38.53259228|-121.4200034
3|38.58451688|-121.4897002
3|38.5790575|-121.4809519
5|38.48094352|-121.4417288
5|38.44863716|-121.4354515
5|38.45370726|-121.4390572
3|38.5766684|-121.487703
1|38.65735092|-121.5102676
1|38.66739173|-121.495299
5|38.47216444|-121.4382695
4|38.5154256|-121.5196746
3|38.56764212|-121.4808391
2|38.61853144|-121.4542983
3|38.57476286|-121.4958669
3|38.57001413|-121.466838
6|38.51767414|-121.4184854
1|38.63365507|-121.500334
1|38.63307512|-121.4926223
2|38.64379236|-121.4481351
2|38.63398247|-121.4398335
4|38.53127512|-121.4742028
5|38.46990907|-121.4483361
2|38.64379236|-121.4481351
5|38.44809977|-121.4272467
3|38.57110778|-121.4557908
3|38.56841979|-121.4061343
2|38.63475409|-121.4347477
5|38.48507025|-121.5010974
3|38.56148913|-121.4403257
4|38.52199137|-121.4990149
6|38.5514883|-121.4380403
3|38.58376783|-121.4892123
1|38.62032474|-121.4867838
5|38.45400615|-121.428879
2|38.62071088|-121.45998
2|38.61364029|-121.4369555
1|38.63199179|-121.4732289
5|38.46447974|-121.4563236
4|38.55004952|-121.4883801
2|38.63022952|-121.463195
2|38.64733599|-121.4291435
5|38.48401564|-121.4891116
2|38.65602893|-121.4646676
1|38.65733301|-121.4952127
6|38.54100057|-121.4458147
4|38.53953965|-121.4746419
2|38.65369344|-121.4326189
2|38.63610422|-121.4575422
6|38.53157904|-121.407542
3|38.59124596|-121.4832354
4|38.52487561|-121.4836319
5|38.44386605|-121.4120435
2|38.59891162|-121.4258885
1|38.61547541|-121.5089523
4|38.53737362|-121.4832933
6|38.51749164|-121.4090255
2|38.63862878|-121.3815598
4|38.53696024|-121.4829606
4|38.54016571|-121.500048
4|38.52716098|-121.5155442
4|38.53627722|-121.4745855
2|38.63831524|-121.4524033
3|38.58062786|-121.5014996
2|38.63748393|-121.4320162
5|38.46691818|-121.4499484
3|38.58245363|-121.5052755
5|38.44063532|-121.41229
6|38.55309324|-121.4366149
5|38.49406933|-121.495549
1|38.63585275|-121.5031054
2|38.63623413|-121.418649
2|38.63533654|-121.4387656
2|38.62694709|-121.4472084
3|38.56342315|-121.4867244
4|38.484472|-121.5320507
5|38.45879792|-121.4250202
1|38.61164049|-121.5379286
6|38.52472132|-121.4132581
6|38.52547643|-121.4084001
4|38.55497273|-121.4797003
5|38.48934244|-121.4859396
2|38.606174|-121.464146
5|38.49502927|-121.4847037
3|38.58270622|-121.4976159
2|38.61642852|-121.4497539
3|38.57633475|-121.4812236
4|38.52859553|-121.5016007
6|38.50675753|-121.4122246
5|38.48745321|-121.4859358
2|38.63402001|-121.4430645
2|38.62968232|-121.446116
6|38.53748322|-121.4645183
4|38.5425266|-121.504374
6|38.52497346|-121.4425904
3|38.58243257|-121.4890469
3|38.56572433|-121.4757152
1|38.61747853|-121.4706061
3|38.56148913|-121.4403257
6|38.53744558|-121.4718639
5|38.48078458|-121.4573698
2|38.63610422|-121.4575422
6|38.52563317|-121.4421623
3|38.5752348|-121.4790384
2|38.60034763|-121.4286413
4|38.49923025|-121.5469337
6|38.51181739|-121.4402677
1|38.65799|-121.5004471
3|38.58396965|-121.4888995
6|38.55169404|-121.464048
2|38.63610422|-121.4575422
1|38.64299789|-121.5194346
3|38.582786|-121.5027369
3|38.58196942|-121.4679136
3|38.56389477|-121.4779775
3|38.59308341|-121.4864165
2|38.61199425|-121.4244182
1|38.65798793|-121.5006047
3|38.58062786|-121.5014996
1|38.63293804|-121.4939291
3|38.54888073|-121.4063599
2|38.62229397|-121.4550081
4|38.51374661|-121.4775822
6|38.52862804|-121.4256917
2|38.64628124|-121.4553219
4|38.51426513|-121.5101062
3|38.58615671|-121.4879497
4|38.51056884|-121.5470994
6|38.5379356|-121.427662
6|38.51846135|-121.421048
5|38.47731868|-121.4270962
5|38.49478793|-121.4792548
6|38.51058143|-121.4328824
5|38.48709291|-121.4772322
6|38.53544489|-121.4451097
3|38.59049989|-121.4858893
5|38.4801723|-121.4837664
4|38.53555705|-121.5153055
6|38.54539286|-121.4618436
1|38.62011633|-121.4893334
2|38.63486377|-121.4213663
3|38.56673694|-121.5023171
2|38.6348368|-121.4427536
2|38.63031252|-121.4327805
3|38.56342471|-121.4436785
6|38.54146972|-121.4254625
4|38.55735796|-121.4764341
3|38.57188611|-121.4648897
3|38.5490874|-121.3870109
2|38.60880668|-121.4528434
2|38.6060748|-121.4569973
6|38.53720874|-121.4190115
3|38.57201606|-121.4692575
4|38.5609783|-121.4877457
3|38.58239537|-121.4974852
3|38.57514018|-121.4879903
5|38.46971274|-121.450353
2|38.60613913|-121.455492
4|38.49171786|-121.5218221
4|38.49171786|-121.5218221
4|38.55827881|-121.4766477
3|38.5813034|-121.5047063
4|38.50901528|-121.5423774
4|38.49466185|-121.5212433
6|38.5128419|-121.3805279
4|38.5535955|-121.5108328
5|38.47650897|-121.4271656
6|38.5448578|-121.4560574
6|38.52084905|-121.4120841
1|38.62680826|-121.5096933
5|38.46541304|-121.4272581
1|38.63020663|-121.4959999
4|38.52940564|-121.4725037
1|38.65599922|-121.5120524
3|38.57015733|-121.4693168
1|38.62296938|-121.4806917
1|38.65798545|-121.541883
5|38.47295223|-121.4281268
1|38.62584659|-121.4898419
3|38.57216608|-121.4672451
2|38.63715334|-121.3829415
2|38.62379772|-121.4415307
5|38.47521595|-121.4217163
1|38.66258951|-121.4935049
4|38.48651138|-121.5184681
3|38.56684956|-121.4707544
6|38.5149777|-121.4351262
3|38.59214104|-121.4894043
6|38.52478964|-121.370871
5|38.4967273|-121.4703481
6|38.5242556|-121.4107732
6|38.53297648|-121.4703448
5|38.48740985|-121.4811463
6|38.52497346|-121.4425904
5|38.47177154|-121.4484859
3|38.55549156|-121.4109174
2|38.60130769|-121.4652253
3|38.57188611|-121.4648897
1|38.61223942|-121.4939815
5|38.49097097|-121.4947044
4|38.50457486|-121.4787326
5|38.47531506|-121.4487485
6|38.52498732|-121.4403427
4|38.51031519|-121.4771985
2|38.63258514|-121.4382061
5|38.43891434|-121.4200444
4|38.51542968|-121.5193356
1|38.64727956|-121.5078403
5|38.47846862|-121.4342202
3|38.58364167|-121.4739148
3|38.57188611|-121.4648897
4|38.50105448|-121.5436794
2|38.64479784|-121.4581238
2|38.63486324|-121.4174243
6|38.53699185|-121.4146606
5|38.49521557|-121.4730323
6|38.52703823|-121.4120436
2|38.62428352|-121.4611955
5|38.47902907|-121.4303627
2|38.62260674|-121.4549497
4|38.49742308|-121.47238
2|38.60154457|-121.42747
3|38.5738419|-121.4692124
5|38.46849636|-121.427181
2|38.62642786|-121.4570278
6|38.53522747|-121.4176327
2|38.65213863|-121.450154
2|38.62596616|-121.4362525
6|38.5500869|-121.4350231
6|38.5173841|-121.438141
3|38.58794604|-121.4809362
2|38.63483426|-121.424815
3|38.58203886|-121.5046032
5|38.43891434|-121.4200444
6|38.55426406|-121.4546045
1|38.67684158|-121.5248005
1|38.62080937|-121.481537
4|38.51852642|-121.473755
3|38.56322381|-121.4735232
3|38.57566567|-121.4669217
4|38.48254436|-121.518673
6|38.54677938|-121.4341752
4|38.53384496|-121.481424
3|38.57602331|-121.4682622
5|38.47484895|-121.4512042
5|38.45210678|-121.444828
1|38.61735652|-121.4837251
1|38.63087775|-121.5282155
1|38.62415595|-121.4956821
2|38.61677548|-121.4385127
1|38.62663415|-121.5279355
4|38.54735161|-121.489931
6|38.53736094|-121.4725708
2|38.63095078|-121.45769
2|38.61357608|-121.4516169
4|38.49590431|-121.5235515
5|38.49515388|-121.460842
4|38.53122066|-121.4736999
4|38.5672313|-121.513317
4|38.54716857|-121.4920163
4|38.47704147|-121.5140712
6|38.55498681|-121.4443318
3|38.58175835|-121.4943412
3|38.56203149|-121.4673942
2|38.66188461|-121.4468253
6|38.52412152|-121.4222989
5|38.45583883|-121.4380731
5|38.47623848|-121.4558673
6|38.55453847|-121.4418944
3|38.55627023|-121.3868967
3|38.56718102|-121.4657994
2|38.64310734|-121.4170313
5|38.47059568|-121.4605802
4|38.55720151|-121.4758443
2|38.60605186|-121.4486547
6|38.54417762|-121.4728456
3|38.59279731|-121.485061
3|38.58352799|-121.5054395
1|38.61149042|-121.491621
2|38.61975623|-121.4485207
6|38.52201375|-121.4274961
4|38.50654024|-121.4797946
5|38.4746867|-121.4279312
5|38.48530689|-121.4800191
5|38.44546938|-121.4272922
6|38.54176204|-121.4688287
6|38.52532233|-121.4431889
2|38.64071644|-121.4265496
5|38.47732859|-121.4803322
1|38.61242942|-121.4853777
5|38.4742413|-121.4256049
5|38.47895451|-121.4341919
6|38.52379405|-121.4177784
3|38.57523636|-121.5012154
5|38.47081133|-121.4338966
4|38.52215421|-121.5199334
1|38.61156094|-121.4821257
4|38.52535327|-121.5049581
1|38.66394046|-121.5062227
3|38.57484527|-121.4821859
6|38.53916445|-121.4465807
2|38.63627784|-121.4252094
5|38.48249686|-121.5003573
3|38.57484527|-121.4821859
5|38.45543072|-121.4394173
5|38.44430924|-121.4303531
3|38.56825264|-121.4884455
3|38.58113729|-121.5069638
4|38.50642969|-121.5398814
3|38.56646578|-121.4739085
3|38.57949676|-121.499643
5|38.47415053|-121.4949736
1|38.65543537|-121.5223763
1|38.61437028|-121.5171426
4|38.53437468|-121.4943972
4|38.5537181|-121.5035129
3|38.5490874|-121.3870109
5|38.48216993|-121.4623688
3|38.5699709|-121.5053446
1|38.67232741|-121.5135763
4|38.48808074|-121.5148695
2|38.6134143|-121.4396171
6|38.52619478|-121.4311783
4|38.49575914|-121.4827348
1|38.62911104|-121.497905
3|38.57798348|-121.4634062
3|38.55005116|-121.408095
4|38.51848054|-121.4818397
2|38.64481568|-121.4192897
6|38.5249316|-121.4476033
4|38.52718667|-121.4712477
5|38.46985008|-121.4596812
2|38.6382863|-121.429335
3|38.5730919|-121.43886
1|38.60468375|-121.5227128
3|38.56859703|-121.4819129
4|38.52718667|-121.4712477
2|38.61812954|-121.459947
5|38.49856307|-121.4706699
2|38.61286363|-121.4427258
5|38.48285946|-121.5029365
2|38.63228581|-121.4303283
2|38.65658596|-121.4430247
1|38.64378844|-121.5341593
5|38.47489614|-121.4375984
6|38.51881709|-121.4397584
2|38.61661868|-121.449322
2|38.59994183|-121.4276508
5|38.49347928|-121.4704421
6|38.54066622|-121.4517155
1|38.63075126|-121.4862116
6|38.55136292|-121.4572213
6|38.55952278|-121.4622826
4|38.52555689|-121.4836969
2|38.60240036|-121.4295032
2|38.61140992|-121.4476543
4|38.51018807|-121.4880681
2|38.62042639|-121.457861
1|38.61292566|-121.4932977
4|38.54085269|-121.4753525
3|38.58245363|-121.5052755
4|38.55805348|-121.4790449
2|38.63221601|-121.4488234
3|38.55575132|-121.411779
6|38.5376211|-121.4676218
1|38.65599922|-121.5120524
1|38.61308889|-121.4879558
1|38.66706644|-121.5149397
5|38.47377656|-121.4383197
2|38.62503478|-121.4418186
6|38.54913129|-121.4692389
1|38.6296517|-121.4755286
4|38.53874125|-121.4778223
4|38.51848156|-121.4814552
6|38.52497346|-121.4425904
3|38.57495865|-121.418725
1|38.60968463|-121.4770508
1|38.61124309|-121.4755625
6|38.54701012|-121.4089209
3|38.56270817|-121.474863
4|38.56201402|-121.4972545
